id	link	name	owner_name	owner_link	catalog_type	owner_type	software	langs	content_types	access_mode	countries	tags	status	api	catalog_export	api_status
fgistpeconomygovru	https://fgistp.economy.gov.ru/	Документы Федеральной государственной информационной системы территориального планирования			Geoportal	Central government	Custom software	RU	dataset,map_layer	open	Russian Federation	geospatial,government	active			active
fpdkgagovspbru	https://fpd.kga.gov.spb.ru/case/map	Фонд пространственных данных Санкт-Петербурга			Geoportal	Local government	Custom software	RU	dataset,map_layer	limited	Russian Federation	geospatial,government	active			uncertain
datamosgorsudru	https://data.mos-gorsud.ru/	Официальный портал открытых данных судов общей юрисдикции города Москвы			Open data portal	Regional government	Custom software	RU	dataset	open	Russian Federation	government	active			uncertain
geoferhriru	http://geo.ferhri.ru:8080/geoserver	Far Eastern Regional Hydrometeorological Research Institute (FERHRI) geodata server	Far Eastern Regional Hydrometeorological Research Institute (FERHRI)		Geoportal	Central government	GeoServer	RU	dataset,map_layer	open	Russian Federation	geospatial,government	active	TRUE		uncertain
datamosru	https://data.mos.ru	Портал открытых данных города Москвы			Open data portal	Regional government	Custom software	RU	dataset	open	Russian Federation	government	active			uncertain
geologyscienceru	https://maps.geologyscience.ru/geonetwork	Информационно-аналитическая среда для поддержки научных исследований в геологии			Geoportal	Academy	Geonetwork	RU	dataset,map_layer	open	Russian Federation	geospatial,has_api	active	TRUE		uncertain
datanvartovskru	https://data.n-vartovsk.ru/	Портал открытых данных города Нижневартовска			Open data portal	Local government	Custom software	RU	dataset	open	Russian Federation	government	active			uncertain
geoportalgcrasru	https://geoportal.gcras.ru/arcgis/rest/services	ArcGIS геосервер Геофизического центра Российской кадемии наук			Geoportal	Academy	ArcGIS Server	RU	dataset,map_layer	open	Russian Federation	geospatial	active	TRUE		active
datayanaoru	https://data.yanao.ru/	Портал открытых данных Ямало-Ненецкого автономного округа			Open data portal	Regional government	Custom software	RU	dataset	open	Russian Federation	government	active			active
dtpstatru	https://dtp-stat.ru	Карта ДТП			Open data portal	Civil society	Custom software	RU	dataset	open	Russian Federation	government	active			uncertain
geoportalkscnetru	http://geoportal.kscnet.ru/geonetwork	Геопортал ИВиС ДВО РАН			Geoportal	Academy	Geonetwork	RU	dataset,map_layer	open	Russian Federation	geospatial,has_api	active	TRUE		uncertain
geoportalsamregionru	http://geoportal.samregion.ru/	Геопортал Самарской области			Geoportal	Local government	Custom software	RU	dataset,map_layer	open	Russian Federation	geospatial,government	active			active
esnsigosuslugiru	https://esnsi.gosuslugi.ru	Единая система нормативной справочной информации			Open data portal	Central government	Custom software	RU	dataset	open	Russian Federation	government	active			uncertain
fedstatru	https://fedstat.ru/opendata/	Реестр открытых данных ЕМИСС			Open data portal	Central government	Custom software	RU	dataset	open	Russian Federation	government	active			uncertain
giskrasnru	http://gis.krasn.ru/	Геопортал ИВМ СО РАН			Geoportal	Academy	Custom software	RU	dataset,map_layer	open	Russian Federation	geospatial	active			uncertain
nsiffomsru	http://nsi.ffoms.ru	Перечень НСИ ФФОМС России			Open data portal	Central government	Custom software	RU	dataset	open	Russian Federation	government	active			active
nsirosminzdravru	https://nsi.rosminzdrav.ru	Реестр справочников Минздрава России			Open data portal	Central government	Custom software	RU	dataset	open	Russian Federation	government	active			uncertain
opendata48ru	https://opendata48.ru/	Открытые данные города Липецка			Open data portal	Local government	Custom software	RU	dataset	open	Russian Federation	government	active			uncertain
opendata49govru	https://opendata.49gov.ru/	Открытые данные Магаданской области			Open data portal	Regional government	Custom software	RU	dataset	open	Russian Federation	government	active			active
opendataadmomskru	http://opendata.admomsk.ru/	Открытые данные Администрации города Омска			Open data portal	Local government	Custom software	RU	dataset	open	Russian Federation	government	active			active
gissatellitedvoru	http://gis.satellite.dvo.ru/geonetwork	 ГИС-портал Спутникового Центра ДВО РАН 			Geoportal	Academy	Geonetwork	RU	dataset,map_layer	open	Russian Federation	geospatial,has_api	active	TRUE		uncertain
opendataamuroblru	https://opendata.amurobl.ru	Открытые данные Амурской области			Open data portal	Regional government	Custom software	RU	dataset	open	Russian Federation	government	active			active
gistigdvoru	http://gis.tigdvo.ru/geonetwork	Геопортал ТИГ ДВО РАН			Geoportal	Academy	Geonetwork	RU	dataset,map_layer	open	Russian Federation	geospatial,has_api	active	TRUE		active
opendatabarnaulorg	http://opendata.barnaul.org/	Открытые данные города Барнаула			Open data portal	Local government	Custom software	RU	dataset	open	Russian Federation	government	active			uncertain
opendatacapru	http://opendata.cap.ru/	Портал открытых данных Чувашской Республики			Open data portal	Regional government	Custom software	RU	dataset	open	Russian Federation	government	active			uncertain
hagsnortheastru	http://hags.north-east.ru:8080/geoportal/catalog/main/home.page	Геопортал СВКНИИ ДВО РАН			Geoportal	Academy	Custom software	RU	dataset,map_layer	open	Russian Federation	geospatial	active			uncertain
opendatacheladminru	https://opendata.cheladmin.ru/	Портал открытых данных Челябинска			Open data portal	Local government	Custom software	RU	dataset	open	Russian Federation	government	active			uncertain
lgtgisaariru	https://lgtgis.aari.ru/arcgis/rest/services	ArcGIS геосервер Арктического и антарктического научно-исследовательского института			Geoportal	Academy	ArcGIS Server	RU	dataset,map_layer	open	Russian Federation	geospatial	active	TRUE		active
opendatademosimairu	http://opendata.demo.simai.ru/	Портал открытых данных Республики Башкортостан			Open data portal	Regional government	Custom software	RU	dataset	open	Russian Federation	government	active			uncertain
opendatadvinalandru	https://opendata.dvinaland.ru/	Открытые данные Архангельской области			Open data portal	Regional government	Custom software	RU	dataset	open	Russian Federation	government	active			uncertain
opendatagovvrnru	http://opendata.govvrn.ru/wps/portal/main	Портал открытых данных Воронежской области			Open data portal	Regional government	Custom software	RU	dataset	open	Russian Federation	government	active			active
opendatakrasnodarru	http://opendata.krasnodar.ru/	Портал открытых данных Краснодарского края			Open data portal	Regional government	Custom software	RU	dataset	open	Russian Federation	government	active			active
mapscrruru	https://maps.crru.ru/smaps/cmViewer.php	Геопортал ЮГРА 			Geoportal	Local government	Custom software	RU	dataset,map_layer	open	Russian Federation	geospatial,government	active			uncertain
mapswwfru	https://maps.wwf.ru/server/rest/services	World Wildlife Fund Russia maps server	World Wildlife Fund Russia		Geoportal	Civil society	ArcGIS Server	RU	dataset,map_layer	open	Russian Federation	geospatial,government	active	TRUE		uncertain
opendatakrdru	https://opendata.krd.ru	Портал открытых данных города Краснодара			Open data portal	Local government	Custom software	RU	dataset	open	Russian Federation	government	active			uncertain
opendatalenoblru	http://opendata.lenobl.ru/	Портал открытых данных Ленинградской области			Open data portal	Regional government	Custom software	RU	dataset	open	Russian Federation	government	active			active
opendatamkrfru	https://opendata.mkrf.ru/	Портал открытых данных Министерства культуры Российской Федерации			Open data portal	Central government	Custom software	RU	dataset	open	Russian Federation	government	active			uncertain
opendatanovosibirskru	http://opendata.novo-sibirsk.ru/default.aspx	Портал открытых данных города Новосибирска			Open data portal	Local government	Custom software	RU	dataset	open	Russian Federation	government	active			uncertain
opendatapermkrairu	http://opendata.permkrai.ru/opendata/SearchEngine/DataSet.aspx	Портал Открытых данных Пермского края			Open data portal	Regional government	Custom software	RU	dataset	open	Russian Federation	government	active			uncertain
opendataprimorskyru	http://opendata.primorsky.ru/ckan/	Портал открытых данных Приморского края			Open data portal	Regional government	Custom software	RU	dataset	open	Russian Federation	government	active			uncertain
opendatarkomiru	http://opendata.rkomi.ru/	Портал открытых данных Республики Коми			Open data portal	Regional government	Custom software	RU	dataset	open	Russian Federation	government	active			active
opendatarostovgorodru	http://opendata.rostov-gorod.ru/	Открытые данные Администрации города Ростов-на-Дону			Open data portal	Local government	Custom software	RU	dataset	open	Russian Federation	government	active			active
opendatasamregionru	https://opendata.samregion.ru/	Портал открытых данных Самарской области			Open data portal	Regional government	Custom software	RU	dataset	open	Russian Federation	government	active			active
opendatatverru	https://opendata.tver.ru/	Портал открытых данных Администрации города Тверь			Open data portal	Local government	Custom software	RU	dataset	open	Russian Federation	government	active			uncertain
opendataulgovru	http://opendata.ulgov.ru/	Портал открытых данных Ульяновской области			Open data portal	Regional government	Custom software	RU	dataset	open	Russian Federation	government	active			uncertain
opendatavolganetru	http://opendata.volganet.ru/	Открытые данные Волгоградской области			Open data portal	Regional government	Custom software	RU	dataset	open	Russian Federation	government	active			active
openregiongovmurmanru	https://openregion.gov-murman.ru/	Открытый электронный регион Мурманской области			Open data portal	Regional government	Custom software	RU	dataset	open	Russian Federation	government	active			active
podgptlru	https://pod.gptl.ru/	Портал открытых данных ДЗЗ			Open data portal	Central government	Custom software	RU	dataset	open,limited	Russian Federation	government	active			uncertain
wwwopendata71ru	https://www.opendata71.ru/	Портал открытых данных Правительства Тульской области			Open data portal	Regional government	Custom software	RU	dataset	open	Russian Federation	government	active			active
wwwsaratovgovru	http://www.saratov.gov.ru/open_data/	Открытые данные Саратовской области			Open data portal	Regional government	Custom software	RU	dataset	open	Russian Federation	government	active			active
tablebuildersingstatgovsg	https://tablebuilder.singstat.gov.sg	SingStat Table Builder			Indicators catalog	Central government	Custom software	EN	indicator	open	Singapore	statistics,government	active			uncertain
datagovru	https://data.gov.ru	Russia open data portal			Open data portal	Central government	Custom software	RU	dataset	open	Russian Federation	government	active			active
datatuikgovtr	https://data.tuik.gov.tr	Data portal for statistics Turkish Statistical Institute			Indicators catalog	Central government	Custom software	TR,EN	indicator	open	Turkey	statistics,government	active			active
apigovuk	https://api.gov.uk	UK public sector APIs			API Catalog	Central government	Custom software	EN	api endpoint	open,limited	United Kingdom	government	active			uncertain
exploredataparliamentuk	https://explore.data.parliament.uk	Parliament Dataset Explorer			Open data portal	Central government	Custom software	EN	dataset	open	United Kingdom	government	active			uncertain
wwwgovuk	https://www.gov.uk/search/research-and-statistics	UK Research & Statistics Official			Open data portal	Central government	Custom software	EN	dataset	open	United Kingdom	government	active			uncertain
datausgsgov	https://data.usgs.gov	USGS Science Data Catalog (SDC) 			Scientific data repository	Central government	Custom software	EN	dataset	open	United States	scientific,government	active			uncertain
dataopenpoliceru	https://data.openpolice.ru	Открытые данные полиции			Open data portal	Civil society	CKAN	RU	dataset	open	Russian Federation	has_api	active	TRUE		active
datasgmru	https://data.sgm.ru	Портал открытых данных ГГМ РАН			Open data portal	Academy	CKAN	RU	dataset	open	Russian Federation	has_api	active	TRUE		active
boecagov	https://boe.ca.gov/dataportal	California - Board Of Equalization	State of California	https://www.ca.gov	Open data portal	Regional government	Custom software	EN	dataset	open	United States	government	active			uncertain
