nom de plateforme,ok,Région,grappe,type,collab,url,Lien,image,nb_datasets,techno,dev,Couverture,Porteur,porteur_type,porteur_statut,porteur_siren,theme
Charente,checked,Nouvelle-Aquitaine,DATA16,Géoportail,Mutualisé,https://data16.lacharente.fr,https://data16.lacharente.fr,data16.png (https://v5.airtableusercontent.com/v3/u/47/47/1763366400000/p1OUOcAx2IGCE8beHzCgsQ/Vdzjd908yGx7_V5nQykd6tKQW-AtxxpS9ct7eUjkrAuZkqV2RQxPnD9k1xhDCiW-1Aq9LXy_3KsQkZyum3MFlU65SxH0kfXh63qvpOM8SRPRmyTVxKL4aAldfDUi640qg1XPXtWdbiMB4q_lTmTzpQ/JNtW7ni7qCVwp217U8OA1xQ2bVyb5OLnOHhrJ6QUCz8),70,ArcGIS,esri,Départementale,https://annuaire-entreprises.data.gouv.fr/entreprise/221600018,Collectivité locale,DEP,221600018,Généraliste
Grand Angoulême,checked,Nouvelle-Aquitaine,DATA16,Géoportail,Mutualisé,https://grandangouleme-data16.lacharente.fr,https://grandangouleme-data16.lacharente.fr,GrandAngouleme.png (https://v5.airtableusercontent.com/v3/u/47/47/1763366400000/IFnfwaNvlqQcD6JmwEZe3Q/L5NqwBFgt4Kd8QQJjgBh45ofpyFU399woehFH1UJEYivr26UZFvb-5qiD8uNR8skSnX_nvej8xOQHOL9cMcrHQk-io6awYZN5RjrcfIu2fqBVtwW9I3mDxUg7ukRwUanqVz-C2XcpTMQ6HuAgsJvow/umYGzJB3m12G1Iv6HUqxJAfjnADcGhdpEysUxbHuiAI),20,ArcGIS,esri,Intercommunale,https://annuaire-entreprises.data.gouv.fr/entreprise/200071827,Collectivité locale,CA,200071827,Généraliste
Lavalette Tude Dronne,checked,Nouvelle-Aquitaine,DATA16,Géoportail,Mutualisé,https://lavalette-tude-dronne-data16.lacharente.fr,https://lavalette-tude-dronne-data16.lacharente.fr,opendata cc lavalette.jpg (https://v5.airtableusercontent.com/v3/u/47/47/1763366400000/okpKxXEjuPDpO_vzD2pQ3Q/Su_tXiYhnspk_4HPY2yqxwfBqVRZ4z_7tsqf3xE5a929xIQC9kvjD3PF8Jx0LnMt-8SR5e76gItf8Oj70lRouKODgD1E7PfLjvP8Hb3Ar9OQyYM0gCHRPe82H-abZ_7sMxUa3MXlBQog6yT9x_l9i2x1sXYZbEsgb1DYyaiUF1w/14KsL36avhv5nOmeXPDTsowRtwguaTg6E4y2pUUP4Ok),8,ArcGIS,esri,Intercommunale,https://annuaire-entreprises.data.gouv.fr/entreprise/200070282,Collectivité locale,CC,200070282,Généraliste
Géoplateforme 17,checked,Nouvelle-Aquitaine,IDG,Géoportail,Partenarial,https://www.geoplateforme17.fr/nos-services/le-geocatalogue,https://www.geoplateforme17.fr/nos-services/le-geocatalogue,download.png (https://v5.airtableusercontent.com/v3/u/47/47/1763366400000/ZJj1WGENNuT-mSHZcgda4A/UNhcTxZgC8-W7txXFIWue0tOFxxT6-SNc9RWIP7G80Qnv14GcBc-6rZ-hdO-kYy0gW9aDKoRJtV5xUzR9gyjjQKlcObqsT3Qevud7SOgwxDbV9559SriVaiX8UH2X-XM1Ly9J9LDw_NvSJlJkPZkMw/msyJCmXB7q2kZyld4nFd_Vx6d6NV1gfMX63NlY9S0AA),70,easySDI,datakode,Départementale,https://annuaire-entreprises.data.gouv.fr/entreprise/251702320,Collectivité locale,AGCT,251702320,Généraliste
PIGMA,checked,Nouvelle-Aquitaine,IDG,Géoportail,Partenarial,https://www.pigma.org/geonetwork/,https://www.pigma.org/geonetwork/,pigma.png (https://v5.airtableusercontent.com/v3/u/47/47/1763366400000/EYFY99OZ0UB_Xp14XcQJ5g/CJ_KQ3mX7JCqOPercgHqYMJMCiu1RxzVtTkZ_VbfT5x6j9OjpvKIPettdLfPTnM4UXsruICOHF2TXGTidD5UhXpuAOg2HbgVK8NpxqqsJJuEnxdCMCknynIbniDbgANKAQouQ1hmmOyKhbHdZ_UA6A/LzeJ4xFGON5H-Zm1Uc_MMmL-4QNnF3E8cBE0gK7fRGQ),5540,GeoNetwork,seppa,Régionale,https://annuaire-entreprises.data.gouv.fr/entreprise/130000763,Collectivité locale,OACT,130000763,Généraliste
Portail PIGMA,checked,Nouvelle-Aquitaine,IDG,Géoportail,Partenarial,https://www.pigma.org/portail/,https://www.pigma.org/portail/,pigma.jpg (https://v5.airtableusercontent.com/v3/u/47/47/1763366400000/aZMTqsmmKaMlBqYS9l7XBA/8IQEz24FczfXIyLMRkWsmDQbHm8UaliW6XFctMlWdCnZ3X8ofvONd6Q0_u15tBojI6ZR1-X9j0EF1LdguPEtlLTvW-vt6PIoCT7e91mCqXe3S9HQNU6C7gxZ3ZI4symT4rJxF71U2yUjQ5LKdzbFYA/HLCrLzl5C20v1LANEU-P2P9vCT-uhRdY0rgjJQsGTws),9787,Onegeo Suite,neogeo,Régionale,https://annuaire-entreprises.data.gouv.fr/entreprise/130000763,Collectivité locale,OACT,130000763,Généraliste
Albi,checked,Occitanie,,Portail,Dédié,https://opendata.mairie-albi.fr,https://opendata.mairie-albi.fr,téléchargement.png (https://v5.airtableusercontent.com/v3/u/47/47/1763366400000/bwmNZnfkKInIdSSxc9QMUg/-UWMluQKEd_vMcMNHZ1ogqKv2qTcdT1bZHRFQsgcvN_eOIiP65IH9yeva9OOLtukDB5EXXpUq8EAK6Rj8Q9NCH2DMPrl0CXKJ4OjIgIdCXgqC_74He2IzjDfoTCsc9MNNfnYN85zE215uGrC0YGh_A/eRPXY85GXGRrBhVzU36X4YrKH1rKPSNyUpgpsCQIx3U),25,CKAN,interne,Communale,https://annuaire-entreprises.data.gouv.fr/entreprise/218100048,Collectivité locale,COM,218100048,Généraliste
Aveyron,checked,Occitanie,,Portail,Dédié,https://opendata.aveyron.fr,https://opendata.aveyron.fr,aveyron.png (https://v5.airtableusercontent.com/v3/u/47/47/1763366400000/LbWbA63R8inRV75xpJnuKw/IZE2MVBzBoZ2Xo3xD4TCb8lx6ONKjdML5MnKxqe-izDHeTTp8b2B_-893wcVSLM3KD299jA7e9QxZP390rmiroj1ZBE4HKv-uP40pnEWG41X8qKHpq-hNpg_xKcdVJIc8VCymZKczGS0f6ZO5dvBwfqVswMTHAzBFQ6Ys-lM5uo/dejhUWB4y-7StQEaCoZYE1PGdhNAbpMDg0pRwu2t4Vs),6,OpenDataSoft,ods,Départementale,https://annuaire-entreprises.data.gouv.fr/entreprise/221200017,Collectivité locale,DEP,221200017,Généraliste
Castelnaudary,checked,Occitanie,,Site web,Dédié,https://www.ville-castelnaudary.fr/fr/mairie/open-data,https://www.ville-castelnaudary.fr/fr/mairie/open-data,download.png (https://v5.airtableusercontent.com/v3/u/47/47/1763366400000/TwwwrE79XEtG_GAkYnQnhQ/6QlX3L34ip7bl5vCfmTIKqTcZZzhpDT7fvQxwi2JfavSZsmKDT8TvLRlY84unoWJOanKuOvNLvLrfZs6Ca0o_rMbVBIaqli7L2XrmSjIpEN9-dpHv5UrjBoEnDwf2sH3MfVPP8MUHsWPwoJoqbQBNQ/4RJwMDbWmFi5tuaMkY98dqDq5ZiOLPMhFIjwM-lhtf4),13,Metaclic,datakode,Communale,https://annuaire-entreprises.data.gouv.fr/entreprise/211100763,Collectivité locale,COM,211100763,Généraliste
Haute-Garonne,checked,Occitanie,,Portail,Mutualisé,https://data.haute-garonne.fr,https://data.haute-garonne.fr,download.png (https://v5.airtableusercontent.com/v3/u/47/47/1763366400000/MXinkrJSp72-609IUJ-j5w/SUWMQuAfuSH-o-b7RuUTzc8bHONzYqeFhSs-mw539IS-Ru5ABAMcb_YR7Zj4OQFsqKSsrMGd5GIa2I3SL9y0CZuV0MracBcMipqznGuQlyoa3tVqfdvKgPw50M0XD8ANF4XzTtJwANjgoj1L1Sodiw/cUlC5RXZh48VG85hZAMc5o3GlYoYpyWo82HeAt3E7EY),128,OpenDataSoft,ods,Départementale,https://annuaire-entreprises.data.gouv.fr/entreprise/223100017,Collectivité locale,DEP,223100017,Généraliste
Montpellier3M,checked,Occitanie,,Portail,Mutualisé,http://data.montpellier3m.fr,http://data.montpellier3m.fr,download.png (https://v5.airtableusercontent.com/v3/u/47/47/1763366400000/9LZ_RA3L_WqEqoycrbFWdw/ZcKCrSqxAU5EvVO2piMArrvj9uqxnd7Heg6bvGIZU10akNx6IvLrshtM6An7t5Nw2r88_RDEl-tory5XjQ1lEHkyg4s3HmWRFuNDPMmUSTozTJJogI4sQcjSo6oun6sRYtX5jISf7qYBO5K6LlPblQ/z9UOHTU6A5-d3N_I_V6d00dY8CFGWmYuHGJDPwfE5Eg),970,DKAN,bluedrop,Métropolitaine,https://annuaire-entreprises.data.gouv.fr/entreprise/243400017,Collectivité locale,MET,243400017,Généraliste
Occitanie Education,checked,Occitanie,,Portail,Dédié,https://data.occitanie.education.gouv.fr,https://data.occitanie.education.gouv.fr,download.jpg (https://v5.airtableusercontent.com/v3/u/47/47/1763366400000/Y5WN-bM1yCp4qmA1w3U6ag/vd_lFHAGZZzCwsS-jKHcePbzJrCpjFV3HBOol0otfnpacNPavq9tp1BxXNW1KWfIMx6K4OMhbwXg9qxG8ASl4PvjtH74H2AA_eLEGxe6xT4sBHzAmUWxq6fMfvolRFvmfQOWmw_J1gpdLdu8jecexA/gupGUHHc53iQ1awQEgjyT63ymDDXx2Q7vBmVWxjK5bY),46,OpenDataSoft,ods,Régionale,https://annuaire-entreprises.data.gouv.fr/entreprise/130029572,Autre acteur territorial,SDE,130029572,Education
Picto-Occitanie,checked,Occitanie,,Géoportail,Partenarial,https://www.picto-occitanie.fr/geonetwork/,https://www.picto-occitanie.fr/geonetwork/,download.png (https://v5.airtableusercontent.com/v3/u/47/47/1763366400000/ZkS3NVeucvbFzlb40VwgUA/ZxkYj2R-3EmupNYz3WcwJ0Dr9K2ouFLFISbxs3GhUVOzf1XGgn5jGoNuZWssc_WOKxtzn3ccsw6TVdVqEVD2cCXaiK3skYjFyKLK5iqd9jljonsL4y54WEII_Dy7Wl_hHBSrlZ2bmUgkG2tCc-3qKQ/2n4dHwKt9gBWanCnXb5Mc5Bhg43fSx3MEWE6FqUIioM),6771,GeoNetwork,interne,Régionale,https://annuaire-entreprises.data.gouv.fr/entreprise/173100009,Autre acteur territorial,SDE,173100009,Généraliste
Sicoval,checked,Occitanie,,Portail,Dédié,https://data.sicoval.fr,https://data.sicoval.fr,download.png (https://v5.airtableusercontent.com/v3/u/47/47/1763366400000/iI-8Exgc3lxQoJR1W7M_Ug/6XzRV8CWvyeIEvlAoM2cioyoJpcVd8dpPPKPq5u6qAo2-jE_20ea_mFtTJZhHNTt0QsgXSXm8OC_e4_Oq8JAuTpijbN--zycq4LucLGfONppSHF1snoMTU5hgB4CByV1i1fiW28OgTiyjZ4fdn1MFQ/5BmYBX-0IvZYlKXxDZPkWA8P6Z9I0E5u2BJn4nfheZE),124,OpenDataSoft,ods,Intercommunale,https://annuaire-entreprises.data.gouv.fr/entreprise/243100633,Collectivité locale,CA,243100633,Généraliste
Toulouse Métropole,checked,Occitanie,,Portail,Mutualisé,https://data.toulouse-metropole.fr,https://data.toulouse-metropole.fr,download.png (https://v5.airtableusercontent.com/v3/u/47/47/1763366400000/Wqn7zn3tM6jOq9UP5Vc8Vw/ZeISSp2u8CbpPhw8h2XOCg4qBIJ1J3cbrfKsJbs2yWZxs6q3L17tpyVMCFuVSAwKdfcLJh6puIyCFMquJeTHmseNFGW3lHymNmLymq9cmjkFJ5KfFKgJMP4_gu978ge1IrFntV2cA5A2dT63Gc9NMg/GXi1swXbKTci3lVYDokqKYElW68xOuUtfSomF0YSzsc),520,OpenDataSoft,ods,Métropolitaine,https://annuaire-entreprises.data.gouv.fr/entreprise/243100518,Collectivité locale,MET,243100518,Généraliste
Atmo Occitanie,checked,Occitanie,ATMO,Géoportail,Dédié,https://data-atmo-occitanie.opendata.arcgis.com,https://data-atmo-occitanie.opendata.arcgis.com,download.png (https://v5.airtableusercontent.com/v3/u/47/47/1763366400000/NBjHZMA_bCkjen3pGHjpcw/oCY6oADwDAyZME0MAi9Euf1678fCrIjlz6t3jN77V1T7UJCkBmpopabPDZ4gHiQCdIjkqsT9nl8FM8R4ZH7zdN-bGlCdlMwyWmbnSnJWKZC1_kYTmIh4ChPTU-q9xY21eYb9SnjxKLGFE7EW7ptjVw/V2DpWNO-K-jbmXJTxb_Qr6jiWz3W582M9Rk2pBhMFho),28,ArcGIS,esri,Régionale,https://annuaire-entreprises.data.gouv.fr/entreprise/308599703,Autre acteur territorial,OACT,308599703,Environnement
OPenIG,checked,Occitanie,IDG,Géoportail,Partenarial,https://ckan.openig.org,https://ckan.openig.org,openig.png (https://v5.airtableusercontent.com/v3/u/47/47/1763366400000/KO8B7y2tkt9jBLMjFJK0nw/gvxGUDjlY3bxGKXlJyYf73_cYid5sB02cxT6SOqlFiSD01HcXdKx9NLvWNJX-uIw6bQgdt8b3rAKsYRal1iGdwIiSj0vBR_F93tuf6uH2j4qnizcVWRSRKqhZiQfLXL5XaFI2A8lLo1pE0v9mMODOQ/Th4hx9d8ThK-2Dfd7m_mnRPrTpC1UB1DzIlFMHk2gRU),247,Onegeo Suite,neogeo,Régionale,https://annuaire-entreprises.data.gouv.fr/entreprise/401651500,Autre acteur territorial,OACT,401651500,Généraliste
TIGEO,checked,Occitanie,IDG,Géoportail,Partenarial,https://www.tigeo.fr/rechercher-et-consulter-des-donnees/rechercher-des-donnees?option=com_easysdi_catalog&view=catalog&search=true,https://www.tigeo.fr/rechercher-et-consulter-des-donnees/rechercher-des-donnees?option=com_easysdi_catalog&view=catalog&search=true,tigeo.png (https://v5.airtableusercontent.com/v3/u/47/47/1763366400000/lgc8fOw6q5cHMKPqwzN8Sw/f3VXUuuMJKvunzGOVPUdA-7t0g_HGq3SkOxJ-tjfrJiYLTPjO_R7uCrTwnaRCSXRBSU5_UgEVJjarecbnzIq8-3hISgg6NmusEh2JNf1bvy9Epm9bj_rdJ__QTkTLPPxod9NAplDiGhpjeENNihfEA/rA__p5hQ4LWHyocAuDKUqAMcZqjRleT9NVr3ii4qXZY),132,easySDI,datakode,Départementale,https://annuaire-entreprises.data.gouv.fr/entreprise/790895197,Autre acteur territorial,OACT,790895197,Généraliste
Aude,checked,Occitanie,OCC,Portail,Dédié,https://opendata.aude.fr,https://opendata.aude.fr,od_aude.png (https://v5.airtableusercontent.com/v3/u/47/47/1763366400000/OfDg0c9pZmdXobetxXFYlQ/ertaHmyLCWMC4Hu7RF10itn-LlhHVyVMeBv3yA0UPgpHH7v-1DeDiPaqmGOzKr-m86dXSMc9hSCXbFx3a4klRnrMGYoojrNMA8rmQapRthK3Rs9fsuNfu51O9RrEfgTUPRveXPyr5H_ona06-vkMlw/rWM4qT8XpUFWreUHc-z_npX5UmGcN1LgO7rIM26CJ-o),31,OpenDataSoft,ods,Départementale,https://annuaire-entreprises.data.gouv.fr/entreprise/221100019,Collectivité locale,DEP,221100019,Généraliste
Gers,checked,Occitanie,OCC,Portail,Dédié,http://data.gers.fr,http://data.gers.fr,téléchargement.png (https://v5.airtableusercontent.com/v3/u/47/47/1763366400000/CqEvCqw0bpmLI_cLHLxMwQ/sbIMbvzrD39dYJ6AJViWfcMTT-wOvzuLe8hGqb99jzLqtbR-eifAw_ei3cHwLsjpVenu6Eo9EvSj8IzgXYuILdQTFq4FNsaCM13_tSMVe2RWnORfXd9Pl1OmJRbzOuRXO1XQD9yOgcj5rV1R-xAizg/ndOaGuHYdBSwKc_HXpNbptO5HgTQMn3FLtGtVpEOfYA),55,OpenDataSoft,ods,Départementale,https://annuaire-entreprises.data.gouv.fr/entreprise/223200015,Collectivité locale,DEP,223200015,Généraliste
Hautes-Pyrénées,checked,Occitanie,OCC,Portail,Dédié,https://opendata.ha-py.fr,https://opendata.ha-py.fr,download.png (https://v5.airtableusercontent.com/v3/u/47/47/1763366400000/JLcQt_s51wuXcEcApH99mA/br0LhBzMm3blD2VonRzElqi1dPg-VlXpZG74t9YOSVigBgzzqwqRrBppnBNuvGX75m8Bke6Kr6Kk-kNRk-WPDGFrYq0eLD1eOOinsLtA0TsBE9rEy8Fz5QymxJENUp7B1CNV5tezvn3j3TOgZuy9rA/xvf-QBpPrYtR0AKEnsMDeiU50GOmZXepleM-HFuHmY8),112,OpenDataSoft,ods,Départementale,https://annuaire-entreprises.data.gouv.fr/entreprise/226500015,Collectivité locale,DEP,226500015,Généraliste
Hérault,checked,Occitanie,OCC,Portail,Mutualisé,https://www.herault-data.fr,https://www.herault-data.fr,téléchargement.png (https://v5.airtableusercontent.com/v3/u/47/47/1763366400000/JoF2hv3QeFt7Z2R-L-VXvg/ddTSB_gofTThqpZIM4Actzi98OaI230swqxZcwEIfiGqXueWz2UkC08RQP3wr9E0dwcy1wiGsW0xG5JfC-7J52jLemMHOZFfT4rVr9fWPsEu46IEJrl4ShxZUNjIGgpteW-MjlaociclAOUa53Tlxg/4O1f-ncuI6o-coi1XqpzJ6AXz8_lu0VQsWvzZO6D1Jc),269,OpenDataSoft,ods,Départementale,https://annuaire-entreprises.data.gouv.fr/entreprise/223400011,Collectivité locale,DEP,223400011,Généraliste
Nîmes Métropole,checked,Occitanie,OCC,Portail,Partagé,https://data.nimes-metropole.fr,https://data.nimes-metropole.fr,nimesmetropole.png (https://v5.airtableusercontent.com/v3/u/47/47/1763366400000/V-2_BIXR9PnuSXk9fISR3g/6X6snjPe4Bbu-BAv85EHgRW7FWzCNJufMaInkgL-Bfjvurxy62JVmhjGmiDiAxQyPoPgc3x4ESItNBeVKyTf0nTVXVjK77F0rR5oqZvis9vzZ9BCKPYgXZkA1HDlSGq6PQqS2g0KxQhsKH6R_LX0OQ/ge9VBcLbrIB2iCXyBZN7LVZ1N5CBJIUrwXftResICw8),128,OpenDataSoft,ods,Intercommunale,https://annuaire-entreprises.data.gouv.fr/entreprise/243000643,Collectivité locale,CA,243000643,Généraliste
Occitanie,checked,Occitanie,OCC,Portail,Mutualisé,https://data.laregion.fr,https://data.laregion.fr,download.png (https://v5.airtableusercontent.com/v3/u/47/47/1763366400000/l_D6-JbaOepWcVj4V3WwfA/OyPj1I98_CgKwXb9jY9RkSsYKyDKr4PE15NWq8FDGVVuhTEIXLYRVdX4ZA0wjk30kDLMleMvMw8emLdJJLl8u9RgVmZIfe2AJx-z5N-3ZPmPLUwE_etkGED46_V83Yvo4nDzN6As_xjuGAsx5aI1Kg/mri0GkTFxgL0KcfIkgHQye1s5vyTa60l1Iq8iKIOIwA),2435,OpenDataSoft,ods,Régionale,https://annuaire-entreprises.data.gouv.fr/entreprise/200053791,Collectivité locale,REG,200053791,Généraliste
Tarn-et-Garonne,checked,Occitanie,OCC,Portail,Dédié,https://data.82numerique.fr,https://data.82numerique.fr,téléchargement.png (https://v5.airtableusercontent.com/v3/u/47/47/1763366400000/LcgDdyr-QdoIyhStUTq8JA/4VfFcd3XpgcRc-agKkTZ9M99ibnlAugfIdFc-CF1NbQqqwX_5-yLvpWLcevUHtfO8VXqdLWtr1Ua3Z0QDSL6Im_107brOocP8nuZ7E_fbMFWIPeMMfVqNPdekciZqY2Meu2VApkUCsTcWhdsCU86pQ/IbZYhoIH_y2mLNtI1N9zNm3rZL_io0yUtn8ltYvPVzA),98,OpenDataSoft,ods,Départementale,https://annuaire-entreprises.data.gouv.fr/entreprise/200061257,Collectivité locale,AGCT,200061257,Généraliste
Angers,checked,Pays de la Loire,,Portail,Partagé,https://data.angers.fr,https://data.angers.fr,download.png (https://v5.airtableusercontent.com/v3/u/47/47/1763366400000/njmutZrvQ0329_raeFoRFA/eDbL74uv2zNO3Zww6qeZegBdTlWnTgyLiD5ztWQynecjLnZok5S4Twpx9k6m_5gy8cH8oGVqPGVNYkS4c63bloitHYAMRQlHvTXdGoX5kDdW3df4R0gv30fXq5ujEDcWM_yOEBdJGYrAFD83BH8HcQ/qPsyZaOlF0FsRMO5Un5LCk9T1ZKBs6fIEN9l0ZgMy5Y),138,OpenDataSoft,ods,Intercommunale,https://annuaire-entreprises.data.gouv.fr/entreprise/244900015,Collectivité locale,CU,244900015,Généraliste
Le Mans Métropole,checked,Pays de la Loire,,Géoportail,Partagé,https://data-lmm.opendata.arcgis.com,https://data-lmm.opendata.arcgis.com,téléchargement.png (https://v5.airtableusercontent.com/v3/u/47/47/1763366400000/Wbqj0m-igHVfAp4qKv44dQ/YTpmqkZN11gaKCSWq_3TgR_R71Z3HPb0U_YTGf4sfCLoU1OTvTeG8BKJvBQwy8KbzDQSLctEGb-fIHk_7FcHrtXTQ7nGCMsR2pM6OHGuGLGBi-eX2_RgDEjjhut6jB3qxU6-vSTjpMhiZDnI-H0O_w/qGjLZYvFBUNrOEWk_9LtBPFhATbzyR4tecrY04yJQb0),62,ArcGIS,esri,Intercommunale,https://annuaire-entreprises.data.gouv.fr/entreprise/247200132,Collectivité locale,CU,247200132,Généraliste
Air Pays de la Loire,checked,Pays de la Loire,ATMO,Géoportail,Dédié,https://data.airpl.org/geonetwork/,https://data.airpl.org/geonetwork/,download.png (https://v5.airtableusercontent.com/v3/u/47/47/1763366400000/UqvESKVZ5eDkwG1SFo3_Dw/G5c4V4FaZSUvyKGfJHK9NAauRmnjxtN2gCsgmUYVTkA5SDKmnFolCHckMj11owqiKowogVuMVMv7PiGYFCSFnirwF4sjn_EIwhhbpdVs3HAGxbB8hxRjnG3Uifv4xC2UqDU7UJoo1eL0835GP2Bm6A/2BepPZtwHkaRm6mB8fgWJb5nAWVJVb1Hhgo7U5kRpH8),34,GeoNetwork,smile,Régionale,https://annuaire-entreprises.data.gouv.fr/entreprise/323266205,Autre acteur territorial,OACT,323266205,Environnement
GéoMayenne,checked,Pays de la Loire,IDG,Géoportail,Partenarial,https://www.geomayenne.fr/portail/acces-aux-donnees/donnees/#catalogue,https://www.geomayenne.fr/portail/acces-aux-donnees/donnees/#catalogue,download.png (https://v5.airtableusercontent.com/v3/u/47/47/1763366400000/oyBddLPj_1GGlWn4KCxAwQ/ETo_wGNXijA4fXhJe21pVYZDT2BsPlDJR-F4bTlc4NhPVGscX5X-JcIaJkWZs0-hnAoyvJdk8DJWrRh7B5-JfFP42MsObQCWhRNRvbnHYZKd_ns7u7_JLpWMAw1rhsKR3316TbI9P0j5WYL73QuPjw/WV440uysY_QnRAmAaVMWK3TyHHBJ9fJU6W3iB9M_C_0),750,Isogéo,isogeo,Départementale,https://annuaire-entreprises.data.gouv.fr/entreprise/225300011,Collectivité locale,DEP,225300011,Généraliste
GEOPAL,checked,Pays de la Loire,IDG,Géoportail,Partenarial,https://www.geopal.org/geonetwork/,https://www.geopal.org/geonetwork/,download.png (https://v5.airtableusercontent.com/v3/u/47/47/1763366400000/_QSKwR9S2qkllyRnaflawA/qKQHXmuph8ZF-QHpGGGM_5GS2NsABbPux2Z_CfeC-gc7Vag7i5zNxRjhna-DCvwUB2YYx_1n66_56bujUP4CWw1IKw5EgGF74idUTBFmuGfzgpQmHp9fE7hzAF4BPCCtfCHQKlOEdTALEJ-Pt3_MWw/xuUlDcCHrfsPquWqVzBM7WUY8Q4Q13Bqjf_vRUY-jFo),2777,GeoNetwork,alkante,Régionale,https://annuaire-entreprises.data.gouv.fr/entreprise/234400034,Collectivité locale,REG,234400034,Généraliste
GéoVendée,checked,Pays de la Loire,IDG,Géoportail,Partenarial,http://www.geovendee.fr/accueil/les_geo_services/catalogue_donnees,http://www.geovendee.fr/accueil/les_geo_services/catalogue_donnees,download.png (https://v5.airtableusercontent.com/v3/u/47/47/1763366400000/J1klhYlNihktZSGojkTsNQ/3ShoNISawBowUHdpmkXsSuuMD6uHnCMJ6sjIgcNZFGUE9IwujhX4bDtXvSCfS0VwVjD6qiSsjyKI6QTa5AlBuHCy3M36M0uCg-DqNNeBG2-GhZbXEWM65FiKbhuRCZLyuGNHq7Aa2BjPlhrf4euYFw/0nV4M_tlnklBZ7fWatMxnPj5zPopPsd3w_WirILTKqI),199,GeoSource,alkante,Départementale,https://annuaire-entreprises.data.gouv.fr/entreprise/488256835,Autre acteur territorial,OACT,488256835,Généraliste
SIG Loire,checked,Pays de la Loire,IDG,Géoportail,Partenarial,https://catalogue.sigloire.fr/geonetwork/,https://catalogue.sigloire.fr/geonetwork/,download.png (https://v5.airtableusercontent.com/v3/u/47/47/1763366400000/FBEaLxh2JCTPbICHy9mN_Q/aTaD5oHe24khHsGn-SQeLfbK8nTcaHIoCVLifUNbp2ZRfTcEg_v4iFrFl-p1yPKSnwISpAyH33DTgByvl630ndRxxfkFDlLlkI4IwbKLAmQ8ocoIzTzhFc-DT-0ln8usNRAe-g8FEGufdS6JPXIfbw/tOpF4qcZX0mC9UARsqwbOBMG6pCHobdhXcQOokGEA-Y),1176,GeoNetwork,interne,Régionale,https://annuaire-entreprises.data.gouv.fr/entreprise/174400002,Autre acteur territorial,SDE,174400002,Généraliste
Cap Atlantique,checked,Pays de la Loire,PDL,Portail,Mutualisé,https://data.capatlantique.fr,https://data.capatlantique.fr,download.png (https://v5.airtableusercontent.com/v3/u/47/47/1763366400000/RgLzTCtsg1brmLLJhZ0haA/4G-j7CBbvLrSB2d6WWejvcv-B9vyo95lSOdfOIfNKqIjK6o6TxQDLMY2-knSU2FaybI8rc-oiKbtIHOfDJRsFjAhvMZ5Iu1VoIDRCiS4kmtHsUPNZ7fOxtXW94khrCQ7VvCMTpnZGIXdMenCNDZX0w/iJ0rgciEDlHDrSBezbv_IOaWxpt3mVTxBoTdb03Jnoc),84,OpenDataSoft,ods,Intercommunale,https://annuaire-entreprises.data.gouv.fr/entreprise/244400610,Collectivité locale,CA,244400610,Généraliste
CARENE,checked,Pays de la Loire,PDL,Portail,Mutualisé,https://data.agglo-carene.fr,https://data.agglo-carene.fr,download.png (https://v5.airtableusercontent.com/v3/u/47/47/1763366400000/msDFcBY831aVFTcqGXD--A/uxVIqCgg4m1k18Hm1eO31hUkPc5zthKvzJQM4ncOnWnpJkPPhuHUa_3makMyS5RCW1p8NlIgBx4OJQH6Egy3YToeGLcPdRT74c5s2t6J3qytJ4DRo2PUSMNCtlJ1qQdmDQxwTCkD0sFNmGoSfk0O9Q/Kyp0Jf-8zJGjStm8cxMPVZ3kUNXSKyZhJ3yt57jtsGc),75,OpenDataSoft,ods,Intercommunale,https://annuaire-entreprises.data.gouv.fr/entreprise/244400644,Collectivité locale,CA,244400644,Généraliste
La Roche-sur-Yon,checked,Pays de la Loire,PDL,Portail,Mutualisé,https://data.larochesuryon.fr,https://data.larochesuryon.fr,download.png (https://v5.airtableusercontent.com/v3/u/47/47/1763366400000/KVY7EqYM_Iz6_r9VCtk7Kg/M-08w31lzLAk8XyWVabCllz8jtp-V1_B939ldXXAPPkO6N7BcjECv_gIcYuP8YIbIY_HZSGviPoY1rQl0oVTy_1h_nSf6sCjM_HnophD2pqUap7Ac7a_IORUsnAJYf5eI3Hk4JLkVgCSAvosQr4wHg/QLFSGR2F_t48Bk70QjnH1NJvipVcoMjpHv_GM0AD4Vc),376,OpenDataSoft,ods,Intercommunale,https://annuaire-entreprises.data.gouv.fr/entreprise/248500589,Collectivité locale,CA,248500589,Généraliste
